fold,n_patches,maha_mean,maha_std,maha_median,maha_p90,maha_p95,maha_p99,maha_top5_mean,mahapc_mean,mahapc_p95,mahapc_top5_mean,mahaenergy_mean,mahaenergy_p95,mahaenergy_top5_mean,featnorm_mean,featnorm_p95,featnorm_top5_mean,case_id,encoder,dataset,maha_status,maha_error
3,5614,68.42240273111504,24.504701936612246,64.00913680769943,102.06184843790746,114.4821004857154,139.92537141597975,130.65303531944977,66.27015466851044,109.2218762103034,124.79496873792937,80.16505400338414,103.19228952327757,111.34473564358046,32.32307067153545,35.22968749999998,35.65836298932384,TCGA-14-0786,hoptimus,tcga,ok,
4,5614,70.68087206253615,26.97651321899332,65.3679980095047,107.32198692738122,123.3106645004357,159.11322102246208,144.22100659025628,68.12618545682481,119.53649137674027,139.61201995885364,81.2796130312208,107.68848667732274,118.04192851919416,32.32307067153545,35.22968749999998,35.65836298932384,TCGA-14-0786,hoptimus,tcga,ok,
0,451,83.85046918927688,26.711909030556896,79.61017332954886,122.82890644890213,132.1314603125241,149.61252258595835,142.86323046936892,78.92515668881231,123.45731242527037,132.98948296758428,88.09891302474931,112.13879007300719,117.61083995324769,33.835296563192905,35.90625,36.557065217391305,TCGA-19-2631,hoptimus,tcga,ok,
1,451,81.06500019893092,26.0854350609678,77.29573477264786,118.01365338918322,130.0026219639899,145.83268136120506,140.6730978639953,77.00534929686471,119.7462977287104,131.38506783794298,86.70684958170199,111.23508432905896,116.5853097002619,33.835296563192905,35.90625,36.557065217391305,TCGA-19-2631,hoptimus,tcga,ok,
2,451,84.02091517150016,29.757858560891822,78.59680387356302,124.53971884239574,139.01960847231325,158.79044479662844,153.37148488899922,79.65725123312804,129.9711028470199,143.598392167357,88.0823365171277,115.66454461880687,122.82739954854797,33.835296563192905,35.90625,36.557065217391305,TCGA-19-2631,hoptimus,tcga,ok,
3,451,85.76443795566433,29.861887778020343,80.50348116138449,124.48532777375478,140.54714315722487,161.35782798808071,154.67881105589825,80.99608299241957,131.5827342317448,144.65847986094656,88.8464280855367,116.34508489222813,123.3593997805587,33.835296563192905,35.90625,36.557065217391305,TCGA-19-2631,hoptimus,tcga,ok,
4,451,93.29649139482159,29.87428882375605,89.52728783847144,132.7945887250958,145.78762026515028,164.65305764277133,160.2693875668454,88.95230590468965,137.1319556905895,151.47559838115728,92.63058742239753,118.9428162930405,126.17975071289219,33.835296563192905,35.90625,36.557065217391305,TCGA-19-2631,hoptimus,tcga,ok,
0,5713,69.82673720645028,19.350048054852312,67.23789260400176,95.26055915513581,104.82892796586592,125.65352143588461,118.15920488996868,67.19710450325512,100.33975693259934,112.6976315817891,81.1244179385901,98.69499390655302,105.29295601583874,32.273652196744266,35.46875,35.99683129370629,TCGA-12-1088,hoptimus,tcga,ok,
1,5713,66.85845999293585,18.38562054179727,64.99438333384147,91.09302615361146,99.8066892626013,119.85768857945669,112.44244319196427,65.46393029654647,97.84507395193064,110.16830095659651,79.61096638166472,96.1764267077828,102.40914326021812,32.273652196744266,35.46875,35.99683129370629,TCGA-12-1088,hoptimus,tcga,ok,
2,5713,69.61810378899096,20.06551645055837,67.10077954140336,95.93702275526688,107.37537554275677,127.9692000085971,120.02162739959343,67.46305443052378,102.6278502829009,115.78578209445685,80.9332343942706,99.81262787303633,106.15133208005618,32.273652196744266,35.46875,35.99683129370629,TCGA-12-1088,hoptimus,tcga,ok,
3,5713,69.46601327687938,19.934853933103355,66.29860784716493,95.76008452956111,105.72807292579635,127.9845091490646,119.14901823856964,67.00265847764602,101.26088415943018,114.13184356342812,80.74779980260571,98.84868433635759,105.61010860689828,32.273652196744266,35.46875,35.99683129370629,TCGA-12-1088,hoptimus,tcga,ok,
4,5713,74.30595948138051,20.446045000150296,72.32003325323285,101.13601861459408,110.57575829207144,129.7783073309882,123.012407916432,71.76130304462362,105.27974716972052,117.59455303670501,83.13844988721564,101.18032850913123,107.4907186976757,32.273652196744266,35.46875,35.99683129370629,TCGA-12-1088,hoptimus,tcga,ok,
