encoder,fold,detector,variant,fold_policy,n_id,n_ood,auroc,auprc_ood_positive,auprc_id_positive,prevalence_ood,fpr_at_95_tpr,rank_biserial,cohens_d,variance_ratio,ks_stat,ks_p,ks_stat_location,ks_stat_sign,auroc_ci_low,auroc_ci_high,n_boot_valid,n_boot_dropped
conch,1,flow_ood,p95,per_fold,128,789,0.7099869296577948,0.9378827084329983,0.3590018294457924,0.8604143947655398,0.78125,0.4199738593155895,0.8310518392613696,1.3850568205568061,0.3160844423320659,2.9224931271795975e-10,68.19134521484375,1.0,0.6632181261882129,0.7503141337927757,500,0
conch,1,flow_ood,p99,per_fold,128,789,0.6642803390367553,0.9255043874424425,0.2811057461469549,0.8604143947655398,0.875,0.32856067807351064,0.6517646705459393,1.6272160017569897,0.2573867237008872,6.450384037950661e-07,77.51541900634766,1.0,0.6177207105513308,0.7142674667300379,500,0
conch,1,flow_ood,std,per_fold,128,789,0.40174469264892276,0.8168213928225336,0.11466986852970328,0.8604143947655398,0.984375,-0.19651061470215447,-0.36553271709382334,0.773530712687364,0.18518298479087453,0.0008812402583846454,10.81980800628662,-1.0,0.3441200788181242,0.45573411755386567,500,0
conch,1,flow_ood,top5_mean,per_fold,128,789,0.6888268377693283,0.9327633421641885,0.3109918959449563,0.8604143947655398,0.8359375,0.3776536755386566,0.7426188087104288,1.632865768811294,0.30658864068441066,1.139276236389442e-09,73.837158203125,1.0,0.6425976810044359,0.7302796261089987,500,0
conch,1,maha,mean,per_fold,128,789,0.6651417934093791,0.9212167516747045,0.3386058383630066,0.8604143947655398,0.7421875,0.33028358681875813,0.6382602709913534,1.4873482411707686,0.2609513624841572,4.229868385368768e-07,52.62085181859816,1.0,0.6155440529942966,0.716323075095057,500,0
conch,1,maha,median,per_fold,128,789,0.6630921261089987,0.9193708084198815,0.3720636273904306,0.8604143947655398,0.6796875,0.3261842522179974,0.6301629109529353,1.3772967349446383,0.27362563371356147,9.045890849378118e-08,48.61843041805355,1.0,0.6139379851869455,0.7147489405101393,500,0
conch,1,maha,p90,per_fold,128,789,0.6189104087452472,0.9110226440113689,0.27082994769279317,0.8604143947655398,0.828125,0.23782081749049433,0.5045457625309365,1.7471638330206125,0.17576639733840305,0.001886493956233439,86.83164990593372,1.0,0.5685623613751585,0.66630871752218,500,0
conch,1,maha,p95,per_fold,128,789,0.6038894169835234,0.9074410607130339,0.2355172217691709,0.8604143947655398,0.8671875,0.20777883396704677,0.452608827264418,1.9684649678602026,0.1614286280101394,0.005590075377501575,95.13337390760547,1.0,0.5558467502376425,0.6548050835709759,500,0
conch,1,maha,p99,per_fold,128,789,0.5410527566539924,0.8883281025201818,0.19322246746877447,0.8604143947655398,0.90625,0.08210551330798488,0.24002315077004205,1.6595469217861425,0.0856206432192649,0.3710824322001938,158.12052974574038,1.0,0.48893253921102664,0.588066381495564,500,0
conch,1,maha,std,per_fold,128,789,0.46898764258555126,0.8664097306853697,0.13718709133706164,0.8604143947655398,0.9453125,-0.06202471482889749,0.03349004274602682,2.017362914643139,0.09598780101394169,0.24416992542055618,18.433356483495484,-1.0,0.41747143338086184,0.5227817549904942,500,0
conch,1,maha,top5_mean,per_fold,128,789,0.5643615335868187,0.8969528308747301,0.1941104189141275,0.8604143947655398,0.90625,0.12872306717363746,0.32505377436730004,1.9050488740255538,0.1206333174904943,0.07382767192142452,158.0017943772678,1.0,0.5150811450411913,0.6124294498574144,500,0
conch,1,mahaenergy,mean,per_fold,128,789,0.6685876108998734,0.9221123737859678,0.3449065409801575,0.8604143947655398,0.7265625,0.3371752217997468,0.648766080809731,1.5091537334457354,0.2607434252217998,4.336538056723983e-07,46.14273156707048,1.0,0.6103406705481622,0.7249093987642585,500,0
conch,1,mahaenergy,p95,per_fold,128,789,0.6044340145754119,0.9076182054757709,0.23513926225825563,0.8604143947655398,0.859375,0.2088680291508238,0.45388705430426124,1.9799464086419498,0.16248811787072243,0.005175849954472232,67.01403477529193,1.0,0.5501873910804816,0.6552155121197718,500,0
conch,1,mahaenergy,top5_mean,per_fold,128,789,0.5643021229404309,0.8969913890484138,0.1931465540804944,0.8604143947655398,0.9140625,0.12860424588086183,0.324828253430857,1.9110781153395617,0.11809846324461344,0.08455824120401953,98.97679483387066,1.0,0.5149452431875793,0.6133468492553865,500,0
conch,1,mahapc,mean,per_fold,128,789,0.7147991920152091,0.9367332351338067,0.40255509998759953,0.8604143947655398,0.6796875,0.4295983840304183,0.8246482881093153,1.8036285234292324,0.29395397655259825,6.483465563892932e-09,66.05655336491388,1.0,0.6669085175063372,0.7576350106939163,500,0
conch,1,mahapc,p95,per_fold,128,789,0.6377435836501901,0.9173989452948904,0.2613074744542487,0.8604143947655398,0.8203125,0.27548716730038025,0.5564179961253024,2.2258069697312597,0.20275863434727504,0.00018944568854321404,97.87015651604642,1.0,0.5864521447243347,0.6867170171894803,500,0
conch,1,mahapc,top5_mean,per_fold,128,789,0.5900269328263625,0.9043854624248,0.20723792871480534,0.8604143947655398,0.921875,0.18005386565272508,0.4052126576349568,2.0590918242530667,0.14704134980988592,0.015123447236870573,144.3920726885512,1.0,0.53691356741128,0.6450030695500634,500,0
conch,1,n_patches,raw,per_fold,128,789,0.5924033586818758,0.8964862146693247,0.20359980235265296,0.8604143947655398,0.90625,0.18480671736375154,0.33244254247477123,1.2046368214147223,0.18204412230671738,0.0011405561544864376,2452.0,1.0,0.5450116098304817,0.6419486196926489,500,0
conch,2,featnorm,mean,per_fold,128,789,0.5058618504435994,0.8766160222360174,0.13143291632937604,0.8604143947655398,0.984375,0.011723700887198873,0.008224169536021494,1.783065289126631,0.09973067173637516,0.20731959437308217,22.64743667507764,-1.0,0.45688668409378963,0.5576407042141952,500,0
conch,2,featnorm,p95,per_fold,128,789,0.46040280418250956,0.8562082360773353,0.13683920791256746,0.8604143947655398,1.0,-0.07919439163498088,-0.151787870388508,1.8144475412392853,0.1722017585551331,0.0024928836987569234,22.65703125,-1.0,0.4220815757683777,0.5029543181638149,500,0
conch,2,featnorm,top5_mean,per_fold,128,789,0.4516149794043093,0.8566998162685602,0.11751998679260231,0.8604143947655398,0.9921875,-0.09677004119138144,-0.21869000584034254,1.9166944255246974,0.19478770595690748,0.00038619277818313506,22.67086330935252,-1.0,0.40621707660012674,0.49450290617078585,500,0
conch,2,flow_energy,mean,per_fold,128,789,0.6958967046894804,0.9307385233717487,0.37675775624947205,0.8604143947655398,0.7421875,0.3917934093789608,0.7809962999640261,0.9389596879188955,0.29115177439797213,9.429773905011617e-09,50.89653778076172,1.0,0.6500992652883396,0.7468225205956908,500,0
conch,2,flow_energy,p95,per_fold,128,789,0.672587927756654,0.9265729938392809,0.30351917418383756,0.8604143947655398,0.828125,0.345175855513308,0.6764390699709378,1.4003772314727536,0.2651992237008872,2.549119863496502e-07,68.46350860595703,1.0,0.6251861533586819,0.7208840799271229,500,0
conch,2,flow_ood,mean,per_fold,128,789,0.6902823986058302,0.9295164702606078,0.37176340296617033,0.8604143947655398,0.7421875,0.38056479721166037,0.7611824908977111,0.9177777081998463,0.2732196609632446,9.531525843549086e-08,49.21646118164063,1.0,0.6413879317173637,0.7374507386723701,500,0
conch,2,flow_ood,median,per_fold,128,789,0.678994375792142,0.9265312070701207,0.3632032088098504,0.8604143947655398,0.7734375,0.3579887515842839,0.7247965676936065,0.8701037593328462,0.2731998574144487,9.53858164896024e-08,49.78002548217773,1.0,0.6265092779626109,0.7288102027883396,500,0
conch,2,flow_ood,p90,per_fold,128,789,0.671518536121673,0.9258949977507215,0.31341488914709853,0.8604143947655398,0.8125,0.343037072243346,0.6769378350736504,1.2147900674982917,0.28354721166032953,2.5611765410050277e-08,64.18395233154297,1.0,0.6199807905576679,0.716147566143853,500,0
conch,2,flow_ood,p95,per_fold,128,789,0.6685182984790874,0.9253882284620206,0.304949066565885,0.8604143947655398,0.828125,0.3370365969581748,0.6646922646706209,1.356925061199951,0.25439638783269963,9.110001944546292e-07,69.63764953613281,1.0,0.6185383495722434,0.7119405497465146,500,0
conch,2,flow_ood,p99,per_fold,128,789,0.6472987959442332,0.9154529959023565,0.2643989447824815,0.8604143947655398,0.8515625,0.29459759188846646,0.5253181007953099,1.268269792923886,0.2514456590621039,1.2792793139407186e-06,78.84300994873047,1.0,0.600322302756654,0.6922630010297844,500,0
conch,2,flow_ood,std,per_fold,128,789,0.3883475918884664,0.8136522160622885,0.11170571709560152,0.8604143947655398,0.984375,-0.2233048162230672,-0.3867002306184024,0.8789101399024652,0.19814440747782003,0.000287043487911,11.931612968444824,-1.0,0.33169756020278834,0.44638312935678076,500,0
conch,2,flow_ood,top5_mean,per_fold,128,789,0.6540419043092522,0.9199165528930349,0.2777814712092602,0.8604143947655398,0.859375,0.3080838086185045,0.5944338667372228,1.4418880567148142,0.2601493187579214,4.6598317341682027e-07,72.6341552734375,1.0,0.604897170072877,0.6998398387991128,500,0
conch,2,maha,mean,per_fold,128,789,0.6181677756653993,0.9055396919979772,0.31576432198451865,0.8604143947655398,0.78125,0.23633555133079853,0.47169812591048016,1.2786334458232496,0.18978730988593157,0.0005973819055715117,52.5744680991073,1.0,0.5630332105513308,0.6707362959442332,500,0
conch,2,maha,median,per_fold,128,789,0.617197401774398,0.9044466131334774,0.3416155647780543,0.8604143947655398,0.734375,0.23439480354879594,0.4734408513651439,1.2220471983475851,0.22274041508238276,2.7903714450899216e-05,47.04150381564344,1.0,0.5628430964828898,0.6720373891001267,500,0
conch,2,maha,p90,per_fold,128,789,0.564995247148289,0.8923857443727261,0.22709624885955465,0.8604143947655398,0.8515625,0.12999049429657794,0.30849984414494325,1.4761286828182474,0.11159299746514575,0.11823367101168665,111.1262140294136,1.0,0.5101181281685678,0.618378683460076,500,0
conch,2,maha,p95,per_fold,128,789,0.5545290716096324,0.8906636839673064,0.2101088798523327,0.8604143947655398,0.890625,0.10905814321926477,0.2848879256254702,1.664383850449502,0.09834442332065907,0.2203317126445867,86.10618969746712,1.0,0.5047924588086186,0.6051768951996197,500,0
conch,2,maha,p99,per_fold,128,789,0.5118029150823827,0.8757565202235233,0.18273182783691597,0.8604143947655398,0.8828125,0.023605830164765473,0.13537529665406,1.3912749240933298,0.08454134980988594,0.3864519992760209,165.70599082051828,1.0,0.45898833570975917,0.5710095849176173,500,0
conch,2,maha,std,per_fold,128,789,0.4187757446134348,0.8484842382348721,0.11619066671103082,0.8604143947655398,0.9921875,-0.16244851077313038,-0.11805899010733097,1.9182835253815418,0.18836145437262358,0.0006744954525119046,21.147048025666276,-1.0,0.36657557034220534,0.4702922013624842,500,0
conch,2,maha,top5_mean,per_fold,128,789,0.5226255544993663,0.8821598001581021,0.1826627191841822,0.8604143947655398,0.890625,0.045251108998732636,0.18684797593980712,1.6025131168659728,0.0948887040557668,0.2559438813153536,151.71597496556612,1.0,0.4727740811153358,0.5725322302756655,500,0
conch,2,mahaenergy,mean,per_fold,128,789,0.6204847908745247,0.9061248091116388,0.3132637521252729,0.8604143947655398,0.765625,0.24096958174904937,0.47686866978304576,1.301619753569536,0.19103493346007605,0.0005364964009896074,47.37295986078709,1.0,0.5580083075887199,0.6730431618346008,500,0
conch,2,mahaenergy,p95,per_fold,128,789,0.5553707224334601,0.8909656760108324,0.20761260151314692,0.8604143947655398,0.890625,0.11074144486692017,0.28662923282528424,1.6829503073618526,0.09834442332065907,0.2203317126445867,62.91929507232065,1.0,0.503462155418251,0.6087026695183777,500,0
conch,2,mahaenergy,top5_mean,per_fold,128,789,0.5223086977186312,0.8821526776766153,0.1810916646780473,0.8604143947655398,0.8984375,0.0446173954372624,0.18569286537697932,1.6163270222171569,0.09362127693282636,0.26995738144300124,95.6145163892458,1.0,0.46768828224017744,0.5721411101869455,500,0
conch,2,mahapc,mean,per_fold,128,789,0.666547845373891,0.9191226619552734,0.3327407341152696,0.8604143947655398,0.78125,0.333095690747782,0.6186557083645517,1.4717653899835321,0.25611929657794674,7.478196224983107e-07,67.47986889135797,1.0,0.6142852899239544,0.717426875396071,500,0
conch,2,mahapc,p95,per_fold,128,789,0.5879079531051965,0.9011418204137389,0.21330959829953589,0.8604143947655398,0.8828125,0.175815906210393,0.38093583201815,1.9001414938451207,0.16191381495564006,0.005405949212919437,108.46653118016654,1.0,0.5373368682667935,0.6359439361533586,500,0
conch,2,mahapc,top5_mean,per_fold,128,789,0.5501821926489227,0.8907209589634808,0.18308739038561206,0.8604143947655398,0.890625,0.1003643852978453,0.2634638777552919,1.7460426652188463,0.11227621989860583,0.11423900321100736,128.0084525967353,1.0,0.49892788537705957,0.6020528853770596,500,0
conch,2,n_patches,raw,per_fold,128,789,0.558232335234474,0.888736377552221,0.21396243353654223,0.8604143947655398,0.890625,0.11646467046894804,0.21732326661350715,1.2484050013618224,0.10847393852978454,0.137876587006693,3657.0,1.0,0.5022317361771229,0.6140616335947402,500,0
conch,3,featnorm,mean,per_fold,128,789,0.444594621356147,0.8590877231190197,0.11614491026529664,0.8604143947655398,1.0,-0.11081075728770595,-0.1840511174494995,1.9836199813048732,0.1425063371356147,0.020336544316957396,22.653481235891647,-1.0,0.39703639892268694,0.49484439361533583,500,0
conch,3,featnorm,p95,per_fold,128,789,0.43638605038022815,0.8493840732919071,0.13267541428100596,0.8604143947655398,1.0,-0.1272278992395437,-0.26069520623130304,1.7842638307004088,0.19036161280101394,0.0005671025678660738,22.6625,-1.0,0.394594868900507,0.4790495781844106,500,0
conch,3,featnorm,top5_mean,per_fold,128,789,0.420444193599493,0.8474952588523559,0.11108240622936662,0.8604143947655398,1.0,-0.15911161280101405,-0.36561384446871315,2.0143416653546176,0.22055212294043092,3.455812029645582e-05,22.67156862745098,-1.0,0.3805629406289607,0.46439916032953105,500,0
conch,3,flow_energy,mean,per_fold,128,789,0.7161260297845375,0.9332574024327607,0.3912400008911575,0.8604143947655398,0.7109375,0.4322520595690751,0.8337381158526785,0.863356491039284,0.31774794043092525,2.284234058560047e-10,51.549949645996094,1.0,0.6667387020754119,0.7643550974334601,500,0
conch,3,flow_energy,p95,per_fold,128,789,0.6610820659062104,0.9106593886016012,0.3096455699630919,0.8604143947655398,0.796875,0.3221641318124209,0.5565196802033279,0.9329522894695026,0.2628723067173637,3.37081618719849e-07,68.55802917480469,1.0,0.607611989068441,0.7109540854721165,500,0
conch,3,flow_ood,mean,per_fold,128,789,0.7115514100126743,0.9321537664844592,0.38539991750617325,0.8604143947655398,0.71875,0.4231028200253486,0.8184958216237065,0.847312576353339,0.29873653358681873,3.3755472251879225e-09,50.98468017578125,1.0,0.6600854523130545,0.7558754653833968,500,0
conch,3,flow_ood,median,per_fold,128,789,0.7021744296577948,0.9282367331919862,0.3727018040261004,0.8604143947655398,0.75,0.4043488593155895,0.7760311008676251,0.7920886319703417,0.29707303548795944,4.25079644984966e-09,49.23667526245117,1.0,0.649995544201521,0.7482518417300381,500,0
conch,3,flow_ood,p90,per_fold,128,789,0.6707164923954373,0.9134089133057497,0.3331128569020337,0.8604143947655398,0.796875,0.3414329847908746,0.6033884753426796,0.8409488659669427,0.25691143852978454,6.787352387194756e-07,65.92333221435547,1.0,0.6173303330956907,0.7244209937420786,500,0
conch,3,flow_ood,p95,per_fold,128,789,0.658042221166033,0.9097866303165729,0.3048502018263748,0.8604143947655398,0.8125,0.3160844423320659,0.5474807708097966,0.924999286321021,0.2548518694550063,8.66314920591934e-07,67.58509063720703,1.0,0.6040733424429657,0.7041367137991128,500,0
conch,3,flow_ood,p99,per_fold,128,789,0.6360800855513308,0.9057446089471852,0.28687334284245974,0.8604143947655398,0.8203125,0.27216017110266155,0.4823016584252851,1.0194914157443191,0.2464155576679341,2.261696494935811e-06,76.44374084472656,1.0,0.5877039765525982,0.6888194114385298,500,0
conch,3,flow_ood,std,per_fold,128,789,0.33303628010139424,0.788546665443069,0.10257455719785083,0.8604143947655398,0.984375,-0.3339274397972115,-0.5881734800641067,0.5309546051777075,0.3037369296577947,1.6779842902087104e-09,11.865241050720217,-1.0,0.28424429657794675,0.38895803628010134,500,0
conch,3,flow_ood,top5_mean,per_fold,128,789,0.643496514575412,0.9061328134611852,0.29803224830905156,0.8604143947655398,0.84375,0.28699302915082403,0.5075122161262896,0.9671173300299595,0.24917815272496832,1.6563915033102482e-06,72.22391510009766,1.0,0.5895667478612168,0.6903930509347275,500,0
conch,3,maha,mean,per_fold,128,789,0.6217423162230671,0.9014003709993585,0.2964051594327984,0.8604143947655398,0.796875,0.24348463244613416,0.42447244913088283,1.0484373863599874,0.1895298637515843,0.000609365470993898,79.12438551044295,1.0,0.5686883614543727,0.6791411695975919,500,0
conch,3,maha,median,per_fold,128,789,0.6261882129277566,0.9036510291364905,0.31455326962638486,0.8604143947655398,0.796875,0.25237642585551323,0.4469370589468135,1.0207177028233065,0.1977681400506971,0.00029720183393118553,54.27455269617115,1.0,0.5735605295468948,0.6790904230038023,500,0
conch,3,maha,p90,per_fold,128,789,0.5652229879594423,0.8794527462719951,0.2258037177248462,0.8604143947655398,0.8671875,0.13044597591888452,0.1742146439807162,0.8249653895101168,0.12234632446134347,0.06728252651247299,86.062718101598,1.0,0.513432747148289,0.6174219245088719,500,0
conch,3,maha,p95,per_fold,128,789,0.5491920152091255,0.8754625037582453,0.19581583311722534,0.8604143947655398,0.9140625,0.09838403041825106,0.13766221225972305,0.9130909519761722,0.10400823827629911,0.1705544992376008,123.93192689542568,1.0,0.50048865256654,0.6005978196292776,500,0
conch,3,maha,p99,per_fold,128,789,0.5182390684410647,0.8666933712190643,0.17166259519540977,0.8604143947655398,0.921875,0.03647813688212942,0.05752368779622436,0.9687113758786373,0.08569985741444867,0.3698156025575477,143.91144064158044,1.0,0.4639877416032953,0.5695612028675539,500,0
conch,3,maha,std,per_fold,128,789,0.4227067490494296,0.8351076286228531,0.12277685577497803,0.8604143947655398,0.953125,-0.15458650190114076,-0.21341283026301286,0.6583499955484127,0.14969502534854245,0.012698719179914235,21.035835542052403,-1.0,0.3711930152883397,0.4758810103770595,500,0
conch,3,maha,top5_mean,per_fold,128,789,0.5305766793409379,0.8704676590111179,0.17974351643746678,0.8604143947655398,0.9140625,0.06115335868187577,0.09408776633909069,0.9392139554692642,0.08252138783269962,0.4158931079714235,134.56917548648295,1.0,0.4744648090937896,0.5834469561945501,500,0
conch,3,mahaenergy,mean,per_fold,128,789,0.6244554024081115,0.9020622943571647,0.2982877294930042,0.8604143947655398,0.796875,0.24891080481622296,0.4286185349754228,1.0560132240113116,0.194599572243346,0.000393145512757209,58.46493356260891,1.0,0.5700107434252218,0.6806952530893535,500,0
conch,3,mahaenergy,p95,per_fold,128,789,0.5503010139416984,0.8758213608377123,0.19465350199751935,0.8604143947655398,0.8984375,0.10060202788339678,0.13986399337501446,0.9158713616400751,0.10654309252217997,0.1513342261847467,80.83703573697007,1.0,0.4935024556400507,0.601176825887199,500,0
conch,3,mahaenergy,top5_mean,per_fold,128,789,0.5304083491761724,0.8704024099383834,0.18012406088338828,0.8604143947655398,0.9140625,0.06081669835234482,0.0944746156231965,0.9410215173836646,0.08358087769328264,0.40016613846565774,85.69858518451825,1.0,0.4773187480196451,0.5821849750475284,500,0
conch,3,mahapc,mean,per_fold,128,789,0.6590621039290241,0.911684699410802,0.3320315068380284,0.8604143947655398,0.765625,0.3181242078580482,0.5258252649054157,1.076395646528459,0.24340541825095058,3.1497911063121664e-06,72.7989227488298,1.0,0.6090517070659063,0.7039139238751585,500,0
conch,3,mahapc,p95,per_fold,128,789,0.5714710076045627,0.8824328932711766,0.21048956913027694,0.8604143947655398,0.8828125,0.14294201520912542,0.1809848214366954,0.9269712985944307,0.13338680291508237,0.035731147729256084,112.43698737829888,1.0,0.5190022477027884,0.6261788062420784,500,0
conch,3,mahapc,top5_mean,per_fold,128,789,0.5431717363751585,0.8743720355924763,0.1881474652995248,0.8604143947655398,0.890625,0.08634347275031695,0.12112556154893023,0.9595031962624913,0.11102859632446134,0.12160303564683096,127.07473520195045,1.0,0.4943782675855513,0.5987974294993663,500,0
conch,3,n_patches,raw,per_fold,128,789,0.5962006891634981,0.9016301881842033,0.23581157559531551,0.8604143947655398,0.890625,0.19240137832699622,0.3535862428642804,1.3329048908392684,0.14581352978453738,0.016404260422958675,4130.0,1.0,0.5408532358998732,0.6471496504673637,500,0
conch,4,featnorm,mean,per_fold,128,789,0.45265961660329534,0.8515153119401553,0.12204093839931886,0.8604143947655398,0.9921875,-0.09468076679340931,-0.16813884448999508,1.3162310955780563,0.11734592839036756,0.08800818176547247,22.6524302840761,-1.0,0.4096881436153359,0.5028571570025349,500,0
conch,4,featnorm,p95,per_fold,128,789,0.44997128485424587,0.8490355547567556,0.1291093885798158,0.8604143947655398,1.0,-0.10005743029150826,-0.1972461699131984,1.2489733755003711,0.12004911280101394,0.07621150387584003,22.6625,-1.0,0.40186759842363756,0.4902323946451204,500,0
conch,4,featnorm,top5_mean,per_fold,128,789,0.44004970690747786,0.8462429319451444,0.11874207535854125,0.8604143947655398,0.984375,-0.11990058618504429,-0.25013629519277253,1.3795994099658098,0.15001188212927757,0.012408522559957103,22.668902101769916,-1.0,0.39511396942332067,0.4856581461897972,500,0
conch,4,flow_energy,mean,per_fold,128,789,0.7067688529784538,0.930694821189603,0.3641558179019029,0.8604143947655398,0.7578125,0.41353770595690764,0.786904733845021,1.0325194369495139,0.28634941381495566,1.779896752406765e-08,47.08418273925781,1.0,0.6604889496197718,0.7526841234949302,500,0
conch,4,flow_energy,p95,per_fold,128,789,0.6509921577946768,0.909899953400984,0.22139557044109023,0.8604143947655398,0.890625,0.30198431558935357,0.4991943845509348,1.2388380877649638,0.24701956590621038,2.112031374811551e-06,68.17643737792969,1.0,0.6004057252059568,0.7013350067332065,500,0
conch,4,flow_ood,mean,per_fold,128,789,0.7011743504435994,0.9292446963172643,0.3558102862999675,0.8604143947655398,0.765625,0.4023487008871989,0.7661181020217154,1.01227639142401,0.2908943282636248,9.700127325381382e-09,40.10888671875,1.0,0.6559071510614702,0.7513337690114069,500,0
conch,4,flow_ood,median,per_fold,128,789,0.6908170944233207,0.9276465789471202,0.34575148105480613,0.8604143947655398,0.765625,0.38163418884664146,0.739113833757799,0.998093866679122,0.2706352978453739,1.306089891429423e-07,38.22956848144531,1.0,0.6461519229245881,0.7338697619613435,500,0
conch,4,flow_ood,p90,per_fold,128,789,0.6589927915082383,0.9122698291112681,0.24965730572998454,0.8604143947655398,0.890625,0.3179855830164766,0.537234605733787,1.1520834589543094,0.24416785487959441,2.8830690157703145e-06,57.91430282592773,1.0,0.6042394447084918,0.7146662606939163,500,0
conch,4,flow_ood,p95,per_fold,128,789,0.6489028833967048,0.9092810660313568,0.21991583734909703,0.8604143947655398,0.890625,0.29780576679340953,0.49116266801433844,1.224990338659221,0.24575213878326996,2.433332981058746e-06,67.46650695800781,1.0,0.6009473522655259,0.7012736157319391,500,0
conch,4,flow_ood,p99,per_fold,128,789,0.6151477344740178,0.9009127410069944,0.20932959524497619,0.8604143947655398,0.8984375,0.23029546894803565,0.3929681377625329,1.2489841030667401,0.18958927439797213,0.0006081025597043165,76.68929290771484,1.0,0.5566950847591889,0.6655618761882129,500,0
conch,4,flow_ood,std,per_fold,128,789,0.3288973384030418,0.7884420706203927,0.09995908147851004,0.8604143947655398,0.9765625,-0.3422053231939164,-0.609238663636445,0.6568607422764614,0.27797251267427125,5.1905005360149494e-08,11.861201286315918,-1.0,0.27344443124207857,0.38910037428707217,500,0
conch,4,flow_ood,top5_mean,per_fold,128,789,0.6259010614702155,0.9039581861369325,0.20453767054112643,0.8604143947655398,0.90625,0.25180212294043103,0.4251649533658353,1.2893061221617634,0.20544201520912547,0.00014851091036026067,72.26488494873047,1.0,0.5709662646546261,0.6796699243504436,500,0
conch,4,maha,mean,per_fold,128,789,0.6271684885931559,0.9046406366804597,0.2735634679266122,0.8604143947655398,0.8203125,0.25433697718631176,0.45113069121399324,1.2745881600496731,0.20957105513307986,0.0001004343637099407,59.47942182032804,1.0,0.5694408963086185,0.6784020021387832,500,0
conch,4,maha,median,per_fold,128,789,0.6358622465145753,0.9077664925588571,0.3144254747959773,0.8604143947655398,0.7890625,0.2717244930291507,0.4949698909821578,1.2809493947260262,0.23599889100126742,7.030366403964869e-06,52.06491137031155,1.0,0.5851416448827629,0.6903920607572877,500,0
conch,4,maha,p90,per_fold,128,789,0.5635000792141951,0.8821623505199896,0.17029070641095373,0.8604143947655398,0.9140625,0.1270001584283902,0.1928928796853877,1.1335834483440281,0.13504039923954372,0.03233810073185822,81.7402635019272,1.0,0.5061420706590621,0.6158963086185044,500,0
conch,4,maha,p95,per_fold,128,789,0.5548063212927756,0.8818746211257031,0.15793094953730868,0.8604143947655398,0.9609375,0.10961264258555126,0.17938044856943,1.252012394777397,0.11984117553865653,0.07706922829129167,121.19306794497838,1.0,0.5044600067332066,0.6055722235424588,500,0
conch,4,maha,p99,per_fold,128,789,0.5315074461343473,0.8752601839553276,0.14910792929517452,0.8604143947655398,0.953125,0.06301489226869461,0.11729464718469025,1.2646903844108506,0.07552083333333333,0.5281245132444309,148.16689855407606,1.0,0.4807034220532319,0.5842509802756655,500,0
conch,4,maha,std,per_fold,128,789,0.41859751267427114,0.8428395112073885,0.1115769072561307,0.8604143947655398,1.0,-0.1628049746514577,-0.18342006900302987,1.1491297308780597,0.16030972750316858,0.006063263392208698,21.868238893671403,-1.0,0.37032661002851713,0.46617058776932824,500,0
conch,4,maha,top5_mean,per_fold,128,789,0.5316955798479087,0.8755610809994042,0.14685484090961842,0.8604143947655398,0.9765625,0.06339115969581743,0.1223407623914833,1.3096588201092907,0.08858127376425856,0.33108695681633343,110.06666584953444,1.0,0.47767521189797213,0.5848770199619772,500,0
conch,4,mahaenergy,mean,per_fold,128,789,0.6296835392902409,0.9053582616246959,0.2798347925565876,0.8604143947655398,0.8203125,0.2593670785804818,0.4571358540257783,1.2881330869754606,0.1994316381495564,0.00025580630385034454,48.92474645438766,1.0,0.5772095809569076,0.6833588304024082,500,0
conch,4,mahaenergy,p95,per_fold,128,789,0.5544993662864385,0.8817494220309139,0.158116155590838,0.8604143947655398,0.9609375,0.10899873257287696,0.17929195161071224,1.2527834885334375,0.12110860266159695,0.07196928799388683,79.6049949254899,1.0,0.500464393219265,0.6065200708967048,500,0
conch,4,mahaenergy,top5_mean,per_fold,128,789,0.5315173479087453,0.8756124356933072,0.14667109453809024,0.8604143947655398,0.9765625,0.06303469581749055,0.12165964306833149,1.3132333757427603,0.0871059093789607,0.3506307542453374,73.74385309340786,1.0,0.47889733840304183,0.5865828481463878,500,0
conch,4,mahapc,mean,per_fold,128,789,0.6701223859315588,0.9179424728604877,0.3275383730024035,0.8604143947655398,0.765625,0.34024477186311763,0.5927556320538657,1.425660361691676,0.2441084442332066,2.9207692849122376e-06,65.7147677317685,1.0,0.6161233067965779,0.7231726275348542,500,0
conch,4,mahapc,p95,per_fold,128,789,0.5828085392902409,0.8907720333556213,0.1727791673997754,0.8604143947655398,0.96875,0.1656170785804818,0.25442246177328925,1.31803435352037,0.17541983523447402,0.0019435356668802085,107.60853419480644,1.0,0.5304331036121672,0.6350988197084917,500,0
conch,4,mahapc,top5_mean,per_fold,128,789,0.5548954372623576,0.883553666592222,0.1571491327707964,0.8604143947655398,0.9765625,0.10979087452471514,0.18908867917650035,1.3614310509343364,0.12960432509505704,0.04466183721869082,124.36909601746208,1.0,0.5024813846641318,0.6096418528200253,500,0
conch,4,n_patches,raw,per_fold,128,789,0.6070381812420786,0.9002885619235029,0.2260066839287683,0.8604143947655398,0.8828125,0.2140763624841573,0.37461312751683795,1.1602723897823126,0.19646110583016477,0.00033335722126078834,1435.0,1.0,0.5525221057113435,0.6598332046102662,500,0
